star_id,subtipo_rrlyrae,alpha_1,alpha_2,alpha_3,alpha_4,alpha_5,alpha_6,arquetipo_dominante,star_id_base,archivo_origen
OGLEIV_OGLE-SMC-RRLYR-5893,RRab,0.0,0.0,0.0,0.9141585723469646,0.0858414174367477,0.0,4,OGLE-SMC-RRLYR-5893,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-09289,RRab,0.0,0.0,0.13351963857484142,0.5456936351668568,0.21418775257508413,0.10659896499756295,4,OGLE-LMC-RRLYR-09289,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-4286,RRab,0.0,0.4067995562564147,0.0,0.0,0.5344684767339286,0.05873195731203077,5,OGLE-SMC-RRLYR-4286,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-02464,RRd,0.3674543610460266,0.0,0.6029170790165038,0.0,0.0,0.029628549187284,3,OGLE-LMC-RRLYR-02464,datos\raw\periodos\OGLEIV\LMC\RRd.dat
OGLEIII_OGLE-LMC-RRLYR-23940,RRd,0.19517826291223733,0.0,0.45667964240096653,0.0,0.0,0.3481420828798233,3,OGLE-LMC-RRLYR-23940,datos\raw\periodos\OGLEIII\LMC\RRd.dat
OGLEIV_OGLE-BLG-RRLYR-31250,RRab,0.0,0.10554044292506834,0.0,0.0,0.8944595467063021,0.0,5,OGLE-BLG-RRLYR-31250,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-13303,RRab,0.0,0.0,0.0,0.9786524856267684,0.0,0.021347504862759877,4,OGLE-LMC-RRLYR-13303,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-31003,RRab,0.0,0.0,0.0,0.592554055143209,0.4074459334903022,0.0,4,OGLE-BLG-RRLYR-31003,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-23506,RRab,0.8329040825927918,0.1319347490889578,0.03516115803240275,0.0,0.0,0.0,1,OGLE-LMC-RRLYR-23506,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-09905,RRab,0.0,0.13995294689660662,0.0,0.0,0.8600470429885236,0.0,5,OGLE-BLG-RRLYR-09905,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-19374,RRab,0.0,0.0,0.0,0.6302460011016155,0.36975398841221085,0.0,4,OGLE-BLG-RRLYR-19374,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-07208,RRab,0.0,0.0,0.0,0.0,0.9999999896069381,0.0,5,OGLE-BLG-RRLYR-07208,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-08195,RRab,0.0,0.0,0.0,0.9999999900515832,0.0,0.0,4,OGLE-BLG-RRLYR-08195,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-29780,RRab,0.0,0.0,0.0,0.9984400678560541,0.0,0.0015599227578750685,4,OGLE-BLG-RRLYR-29780,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-22158,RRab,0.0,0.0,0.0,0.6030967741111435,0.37642904628141216,0.020474170029369902,4,OGLE-LMC-RRLYR-22158,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-19293,RRc,0.0,0.0,0.0,0.0,0.0,0.9999999899166389,6,OGLE-BLG-RRLYR-19293,datos\raw\periodos\OGLEIV\BLG\RRc.dat
OGLEIII_OGLE-LMC-RRLYR-23174,RRab,0.0,0.0,0.20569799938490257,0.18413537248197004,0.43432365092037767,0.17584296863071566,5,OGLE-LMC-RRLYR-23174,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIV_OGLE-SMC-RRLYR-0492,RRab,0.0,0.0,0.3872198109437187,0.6127801802086498,0.0,0.0,4,OGLE-SMC-RRLYR-0492,datos\raw\periodos\OGLEIV\SMC\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-06119,RRab,0.0,0.0,0.0,0.21604925169752526,0.7839507380966342,0.0,5,OGLE-LMC-RRLYR-06119,datos\raw\periodos\OGLEIV\LMC\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-09699,RRab,0.0,0.0,0.276267679598737,0.08587434940347778,0.6378579607382048,0.0,5,OGLE-LMC-RRLYR-09699,datos\raw\periodos\OGLEIII\LMC\RRab.dat
OGLEIII_OGLE-BLG-RRLYR-02117,RRab,0.0,0.9999999891402701,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-02117,datos\raw\periodos\OGLEIII\BLG\RRab.dat
OGLEIII_OGLE-LMC-RRLYR-05497,RRc,0.0,0.0,0.2725501077846755,0.0,0.0,0.7274498811416367,6,OGLE-LMC-RRLYR-05497,datos\raw\periodos\OGLEIII\LMC\RRc.dat
OGLEIV_OGLE-BLG-RRLYR-21338,RRab,0.31312973899837127,0.6868702509379293,0.0,0.0,0.0,0.0,2,OGLE-BLG-RRLYR-21338,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-07253,RRab,0.0,0.0,0.0,0.9999999903834896,0.0,0.0,4,OGLE-BLG-RRLYR-07253,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-BLG-RRLYR-00236,RRab,0.0,0.0,0.0,0.9999999899714132,0.0,0.0,4,OGLE-BLG-RRLYR-00236,datos\raw\periodos\OGLEIV\BLG\RRab.dat
OGLEIV_OGLE-LMC-RRLYR-13237,RRab,0.0,0.23325523814159033,0.5820442964058494,0.0,0.0,0.18470045628779538,3,OGLE-LMC-RRLYR-13237,datos\raw\periodos\OGLEIV\LMC\RRab.dat
